0.004193	-0.011451	0.006025	0.002007	-0.006403	0.00304	0.004319	-0.003869	-0.00031	0.002118	-0.000827	-0.000952
0.005283	-0.011655	0.005504	0.002484	-0.006479	0.002611	0.004651	-0.003672	-0.000568	0.002173	-0.000704	-0.001025
0.006339	-0.011791	0.004949	0.00295	-0.006514	0.002163	0.004957	-0.00345	-0.000824	0.002215	-0.000575	-0.001092
0.007356	-0.011859	0.004362	0.003401	-0.006509	0.001699	0.005235	-0.003204	-0.001076	0.002244	-0.00044	-0.001152
0.008326	-0.011857	0.003748	0.003835	-0.006462	0.001222	0.005483	-0.002935	-0.001324	0.00226	-0.000301	-0.001204
0.009244	-0.011788	0.00311	0.004248	-0.006375	0.000735	0.005699	-0.002646	-0.001565	0.002262	-0.000158	-0.001249
0.010103	-0.011649	0.002451	0.004639	-0.006247	0.00024	0.005882	-0.002337	-0.001797	0.002251	-0.000013	-0.001286
0.010899	-0.011443	0.001777	0.005005	-0.006079	-0.000259	0.006031	-0.002011	-0.002019	0.002227	0.000135	-0.001314
0.011625	-0.011171	0.001091	0.005343	-0.005872	-0.00076	0.006144	-0.00167	-0.00223	0.002189	0.000284	-0.001334
0.012277	-0.010833	0.000397	0.005651	-0.005626	-0.001258	0.006219	-0.001315	-0.002429	0.002137	0.000433	-0.001345
0.012852	-0.010432	-0.000301	0.005928	-0.005343	-0.001752	0.006257	-0.000948	-0.002613	0.002073	0.000582	-0.001346
0.013344	-0.00997	-0.000998	0.00617	-0.005024	-0.002237	0.006256	-0.000572	-0.002781	0.001995	0.000729	-0.001339
0.013753	-0.009449	-0.001691	0.006378	-0.004671	-0.002712	0.006218	-0.000188	-0.002933	0.001905	0.000873	-0.001322
0.014074	-0.008872	-0.002375	0.006549	-0.004287	-0.003172	0.006142	0.0002	-0.003068	0.001803	0.001014	-0.001297
0.014306	-0.008243	-0.003046	0.006682	-0.003872	-0.003615	0.006027	0.00059	-0.003183	0.00169	0.00115	-0.001262
0.014447	-0.007566	-0.003701	0.006776	-0.00343	-0.004038	0.005875	0.00098	-0.003279	0.001566	0.001282	-0.001218
0.014497	-0.006843	-0.004336	0.00683	-0.002963	-0.004438	0.005686	0.001368	-0.003354	0.001432	0.001407	-0.001165
0.014455	-0.006079	-0.004947	0.006845	-0.002474	-0.004812	0.005462	0.001751	-0.003408	0.001289	0.001525	-0.001104
0.014322	-0.005278	-0.005532	0.006819	-0.001966	-0.005158	0.005203	0.002127	-0.003441	0.001137	0.001636	-0.001034
0.014099	-0.004445	-0.006086	0.006752	-0.001441	-0.005474	0.00491	0.002494	-0.003451	0.000977	0.001738	-0.000957
0.013787	-0.003584	-0.006607	0.006645	-0.000903	-0.005757	0.004585	0.002848	-0.00344	0.000811	0.001831	-0.000872
0.013388	-0.002701	-0.007092	0.006499	-0.000356	-0.006005	0.004231	0.003188	-0.003406	0.000639	0.001914	-0.00078
0.012905	-0.001799	-0.007538	0.006313	0.000198	-0.006217	0.003849	0.003511	-0.003349	0.000463	0.001986	-0.000681
0.012343	-0.000886	-0.007944	0.006089	0.000756	-0.006391	0.003441	0.003816	-0.003271	0.000283	0.002048	-0.000577
0.011703	0.000036	-0.008305	0.005827	0.001312	-0.006526	0.00301	0.0041	-0.003171	0.000101	0.002098	-0.000467
0.010992	0.00096	-0.008622	0.005529	0.001866	-0.006621	0.002558	0.004361	-0.003049	-0.000083	0.002136	-0.000352
0.010213	0.001881	-0.008891	0.005197	0.002412	-0.006674	0.002089	0.004598	-0.002906	-0.000267	0.002162	-0.000234
0.009373	0.002795	-0.009111	0.004833	0.002947	-0.006686	0.001604	0.004809	-0.002743	-0.000449	0.002176	-0.000112
0.008477	0.003695	-0.009281	0.004437	0.003469	-0.006655	0.001106	0.004993	-0.002562	-0.00063	0.002177	0.000013
0.00753	0.004577	-0.009398	0.004013	0.003973	-0.006582	0.0006	0.005147	-0.002361	-0.000807	0.002165	0.000139
0.00654	0.005437	-0.009464	0.003562	0.004457	-0.006466	0.000088	0.005272	-0.002144	-0.00098	0.002141	0.000267
0.005513	0.006268	-0.009475	0.003087	0.004917	-0.006309	-0.000428	0.005366	-0.00191	-0.001146	0.002104	0.000394
0.004456	0.007068	-0.009433	0.002591	0.005351	-0.006112	-0.000943	0.005428	-0.001663	-0.001307	0.002054	0.000521
0.003375	0.00783	-0.009336	0.002075	0.005755	-0.005874	-0.001454	0.005458	-0.001402	-0.001459	0.001992	0.000647
0.002279	0.008552	-0.009185	0.001544	0.006127	-0.005597	-0.001959	0.005455	-0.00113	-0.001603	0.001917	0.000771
0.001172	0.009228	-0.008981	0.000999	0.006465	-0.005283	-0.002454	0.005419	-0.000847	-0.001737	0.001831	0.000891
0.000064	0.009856	-0.008723	0.000445	0.006765	-0.004934	-0.002936	0.00535	-0.000556	-0.00186	0.001734	0.001008
-0.001039	0.010431	-0.008412	-0.000117	0.007027	-0.004551	-0.003402	0.005249	-0.000259	-0.001971	0.001626	0.00112
-0.00213	0.01095	-0.008051	-0.000683	0.007247	-0.004136	-0.003848	0.005115	0.000043	-0.00207	0.001507	0.001227
-0.003203	0.01141	-0.007641	-0.00125	0.007424	-0.003692	-0.004273	0.00495	0.000347	-0.002157	0.00138	0.001328
-0.00425	0.011809	-0.007183	-0.001814	0.007557	-0.003222	-0.004672	0.004753	0.000653	-0.002229	0.001243	0.001423
-0.005266	0.012143	-0.00668	-0.002372	0.007645	-0.002728	-0.005044	0.004527	0.000958	-0.002287	0.001098	0.00151
-0.006245	0.012411	-0.006134	-0.002922	0.007687	-0.002213	-0.005386	0.004272	0.00126	-0.00233	0.000947	0.001589
-0.007181	0.01261	-0.005549	-0.00346	0.007682	-0.00168	-0.005695	0.003989	0.001557	-0.002359	0.000789	0.001659
-0.00807	0.012739	-0.004926	-0.003982	0.007629	-0.001132	-0.005971	0.003682	0.001848	-0.002371	0.000625	0.001721
-0.008906	0.012797	-0.004269	-0.004486	0.007529	-0.000573	-0.006209	0.00335	0.00213	-0.002369	0.000458	0.001773
-0.009685	0.012782	-0.003582	-0.004968	0.007383	-0.000006	-0.00641	0.002996	0.002402	-0.00235	0.000286	0.001815
-0.010405	0.012695	-0.002868	-0.005425	0.007189	0.000566	-0.00657	0.002622	0.002662	-0.002316	0.000113	0.001847
-0.011061	0.012536	-0.002131	-0.005855	0.00695	0.001138	-0.00669	0.00223	0.002907	-0.002266	-0.000061	0.001869
-0.011652	0.012304	-0.001373	-0.006254	0.006667	0.001708	-0.006769	0.001823	0.003138	-0.002201	-0.000236	0.001879
-0.012175	0.012001	-0.000601	-0.006619	0.00634	0.002272	-0.006804	0.001403	0.003351	-0.00212	-0.00041	0.001879
-0.01263	0.011627	0.000184	-0.006947	0.005972	0.002826	-0.006796	0.000973	0.003546	-0.002025	-0.000581	0.001868
-0.013016	0.011185	0.000976	-0.007237	0.005564	0.003367	-0.006745	0.000535	0.003721	-0.001916	-0.00075	0.001846
-0.013332	0.010676	0.001772	-0.007486	0.005119	0.003891	-0.006651	0.000091	0.003875	-0.001793	-0.000914	0.001812
-0.01358	0.010103	0.002566	-0.007691	0.004639	0.004395	-0.006513	-0.000354	0.004007	-0.001656	-0.001073	0.001768
-0.01376	0.009469	0.003356	-0.007852	0.004126	0.004875	-0.006333	-0.000799	0.004115	-0.001508	-0.001226	0.001714
-0.013874	0.008776	0.004136	-0.007965	0.003584	0.005329	-0.006112	-0.001242	0.0042	-0.001348	-0.001371	0.001649
-0.013925	0.008028	0.004901	-0.00803	0.003016	0.005753	-0.00585	-0.001678	0.00426	-0.001178	-0.001508	0.001574
-0.013915	0.00723	0.005648	-0.008046	0.002425	0.006143	-0.005549	-0.002105	0.004294	-0.000999	-0.001636	0.001489
-0.013847	0.006385	0.006371	-0.008011	0.001814	0.006499	-0.005211	-0.002521	0.004303	-0.000811	-0.001754	0.001395
-0.013725	0.005498	0.007066	-0.007925	0.001187	0.006816	-0.004837	-0.002923	0.004287	-0.000615	-0.001861	0.001293
-0.013551	0.004573	0.007728	-0.007789	0.000549	0.007094	-0.00443	-0.003309	0.004244	-0.000414	-0.001956	0.001182
-0.013332	0.003616	0.008352	-0.007601	-0.000098	0.007329	-0.003993	-0.003675	0.004175	-0.000208	-0.002039	0.001064
-0.013069	0.002631	0.008935	-0.007362	-0.000748	0.007519	-0.003527	-0.004019	0.004081	0.000002	-0.002109	0.00094
-0.012769	0.001624	0.009472	-0.007073	-0.001399	0.007664	-0.003035	-0.004339	0.003961	0.000215	-0.002165	0.000809
-0.012435	0.000601	0.009958	-0.006735	-0.002045	0.007763	-0.002521	-0.004634	0.003817	0.000428	-0.002208	0.000673
-0.012072	-0.000434	0.010389	-0.006349	-0.002682	0.007813	-0.001988	-0.0049	0.003649	0.000641	-0.002236	0.000533
-0.011683	-0.001474	0.010762	-0.005917	-0.003306	0.007815	-0.001439	-0.005137	0.003458	0.000853	-0.00225	0.000388
-0.011275	-0.002514	0.011074	-0.005439	-0.003914	0.007768	-0.000877	-0.005342	0.003246	0.001061	-0.002249	0.000242
-0.010849	-0.003548	0.01132	-0.00492	-0.0045	0.007672	-0.000306	-0.005515	0.003012	0.001266	-0.002233	0.000093
-0.010411	-0.004571	0.011499	-0.00436	-0.005061	0.007528	0.000271	-0.005653	0.002759	0.001464	-0.002202	-0.000056
-0.009964	-0.005576	0.011607	-0.003763	-0.005592	0.007335	0.000849	-0.005756	0.002488	0.001656	-0.002157	-0.000205
-0.009511	-0.006559	0.011643	-0.003131	-0.006091	0.007096	0.001426	-0.005823	0.0022	0.001839	-0.002096	-0.000354
-0.009054	-0.007513	0.011605	-0.002469	-0.006553	0.006811	0.001997	-0.005853	0.001898	0.002014	-0.002022	-0.0005
-0.008597	-0.008435	0.011492	-0.001779	-0.006975	0.006481	0.002559	-0.005846	0.001583	0.002178	-0.001933	-0.000643
-0.00814	-0.009319	0.011303	-0.001066	-0.007354	0.006109	0.003107	-0.005803	0.001257	0.00233	-0.001831	-0.000783
-0.007684	-0.01016	0.011038	-0.000334	-0.007686	0.005696	0.00364	-0.005722	0.000921	0.00247	-0.001716	-0.000918
-0.007231	-0.010954	0.010697	0.000413	-0.00797	0.005245	0.004152	-0.005605	0.000579	0.002596	-0.001589	-0.001047
-0.00678	-0.011696	0.010281	0.00117	-0.008202	0.004759	0.004641	-0.005452	0.000231	0.002707	-0.00145	-0.00117
-0.00633	-0.012384	0.009791	0.001932	-0.008381	0.004241	0.005103	-0.005264	-0.000119	0.002804	-0.0013	-0.001285
-0.00588	-0.013013	0.00923	0.002693	-0.008505	0.003693	0.005535	-0.005041	-0.000471	0.002884	-0.00114	-0.001393
-0.005428	-0.01358	0.008599	0.00345	-0.008573	0.00312	0.005935	-0.004786	-0.000821	0.002948	-0.000971	-0.001491
-0.00497	-0.014082	0.007902	0.004196	-0.008583	0.002524	0.006299	-0.004499	-0.001167	0.002995	-0.000794	-0.001581
-0.004504	-0.014518	0.007143	0.004926	-0.008535	0.00191	0.006625	-0.004182	-0.001508	0.003024	-0.00061	-0.00166
-0.004026	-0.014885	0.006324	0.005634	-0.008429	0.001281	0.006911	-0.003838	-0.001842	0.003035	-0.00042	-0.001728
-0.003532	-0.015182	0.00545	0.006316	-0.008265	0.000641	0.007155	-0.003467	-0.002165	0.003029	-0.000225	-0.001785
-0.003015	-0.015408	0.004527	0.006965	-0.008042	-0.000004	0.007355	-0.003073	-0.002476	0.003004	-0.000027	-0.001831
-0.002472	-0.015563	0.00356	0.007577	-0.007763	-0.000652	0.00751	-0.002658	-0.002774	0.002961	0.000174	-0.001865
-0.001895	-0.015645	0.002554	0.008146	-0.007429	-0.001298	0.007618	-0.002224	-0.003056	0.0029	0.000375	-0.001886
-0.001279	-0.015656	0.001515	0.008667	-0.00704	-0.001937	0.007679	-0.001774	-0.00332	0.002821	0.000577	-0.001895
-0.000618	-0.015596	0.000451	0.009135	-0.0066	-0.002566	0.007692	-0.00131	-0.003564	0.002725	0.000777	-0.001891
0.000094	-0.015467	-0.000633	0.009547	-0.006111	-0.00318	0.007657	-0.000836	-0.003788	0.002613	0.000975	-0.001875
0.000865	-0.015269	-0.00173	0.009898	-0.005576	-0.003775	0.007574	-0.000354	-0.00399	0.002483	0.001168	-0.001846
0.0017	-0.015005	-0.002831	0.010183	-0.004998	-0.004346	0.007445	0.000132	-0.004167	0.002339	0.001357	-0.001804
0.002606	-0.014676	-0.003929	0.0104	-0.00438	-0.004891	0.007268	0.00062	-0.00432	0.002179	0.001539	-0.001751
0.003588	-0.014285	-0.005018	0.010546	-0.003727	-0.005405	0.007046	0.001107	-0.004446	0.002005	0.001713	-0.001685
0.004652	-0.013835	-0.00609	0.010617	-0.003044	-0.005886	0.00678	0.001589	-0.004546	0.001819	0.001878	-0.001607
0.005802	-0.013328	-0.007136	0.010613	-0.002334	-0.006329	0.006472	0.002065	-0.004617	0.00162	0.002034	-0.001518
0.007044	-0.012767	-0.008149	0.010532	-0.001603	-0.006731	0.006123	0.002529	-0.00466	0.001411	0.002178	-0.001418
0.00838	-0.012155	-0.009123	0.010372	-0.000857	-0.007091	0.005736	0.002981	-0.004674	0.001192	0.002311	-0.001308
0.009813	-0.011496	-0.01005	0.010134	-0.000099	-0.007404	0.005314	0.003416	-0.004659	0.000965	0.002431	-0.001188
0.011345	-0.010792	-0.010923	0.009818	0.000663	-0.00767	0.004858	0.003833	-0.004615	0.000731	0.002537	-0.001059
0.012976	-0.010047	-0.011736	0.009424	0.001425	-0.007887	0.004373	0.004229	-0.004541	0.000491	0.002629	-0.000922
0.014707	-0.009264	-0.012483	0.008955	0.002179	-0.008051	0.003861	0.004601	-0.004438	0.000248	0.002705	-0.000778
0.016536	-0.008446	-0.013158	0.008412	0.002922	-0.008164	0.003326	0.004946	-0.004307	0.000002	0.002766	-0.000628
0.018459	-0.007596	-0.013755	0.007798	0.003646	-0.008223	0.002772	0.005264	-0.004148	-0.000245	0.002811	-0.000471
0.020473	-0.006716	-0.014271	0.007117	0.004346	-0.008228	0.002201	0.005551	-0.003961	-0.000492	0.002839	-0.000311
0.022571	-0.00581	-0.014702	0.006372	0.005016	-0.00818	0.001618	0.005806	-0.003749	-0.000737	0.00285	-0.000146
0.024748	-0.004879	-0.015043	0.005567	0.005651	-0.008077	0.001026	0.006028	-0.003511	-0.000978	0.002843	0.000021
0.026995	-0.003925	-0.015293	0.004709	0.006244	-0.007922	0.00043	0.006215	-0.003249	-0.001213	0.00282	0.000189
0.029301	-0.002952	-0.015449	0.003803	0.006792	-0.007714	-0.000167	0.006366	-0.002964	-0.001443	0.00278	0.000358
0.031656	-0.001959	-0.015511	0.002854	0.007289	-0.007456	-0.00076	0.00648	-0.002659	-0.001664	0.002722	0.000527
0.034048	-0.000949	-0.015476	0.00187	0.00773	-0.007149	-0.001347	0.006556	-0.002333	-0.001875	0.002648	0.000693
0.036462	0.000077	-0.015347	0.000856	0.008112	-0.006795	-0.001923	0.006595	-0.001991	-0.002075	0.002557	0.000857
0.038883	0.001119	-0.015123	-0.000179	0.00843	-0.006397	-0.002484	0.006595	-0.001632	-0.002263	0.002451	0.001017
0.041296	0.002176	-0.014806	-0.001227	0.008682	-0.005957	-0.003027	0.006557	-0.00126	-0.002438	0.002329	0.001173
0.043682	0.003248	-0.014398	-0.002282	0.008864	-0.005479	-0.003549	0.006481	-0.000877	-0.002597	0.002193	0.001322
0.046023	0.004335	-0.013903	-0.003335	0.008974	-0.004967	-0.004046	0.006369	-0.000484	-0.002741	0.002042	0.001465
0.048301	0.005437	-0.013324	-0.004378	0.00901	-0.004423	-0.004515	0.006219	-0.000083	-0.002867	0.001879	0.0016
0.050495	0.006554	-0.012665	-0.005403	0.008973	-0.003852	-0.004954	0.006034	0.000322	-0.002975	0.001704	0.001726
0.052585	0.007687	-0.01193	-0.006402	0.00886	-0.003259	-0.005359	0.005815	0.000729	-0.003065	0.001517	0.001843
0.054549	0.008836	-0.011126	-0.007366	0.008672	-0.002646	-0.005728	0.005562	0.001137	-0.003135	0.001321	0.001949
0.056368	0.010003	-0.010257	-0.008288	0.00841	-0.00202	-0.00606	0.005279	0.001542	-0.003185	0.001116	0.002044
0.058018	0.011187	-0.009331	-0.009161	0.008075	-0.001385	-0.006352	0.004965	0.001943	-0.003214	0.000903	0.002128
0.059481	0.012389	-0.008352	-0.009977	0.007669	-0.000745	-0.006602	0.004624	0.002336	-0.003222	0.000685	0.0022
0.060734	0.01361	-0.007329	-0.010729	0.007196	-0.000106	-0.00681	0.004257	0.00272	-0.003209	0.000461	0.002258
0.061757	0.014851	-0.006267	-0.011411	0.006657	0.000528	-0.006975	0.003867	0.003092	-0.003174	0.000235	0.002304
0.062531	0.01611	-0.005174	-0.012018	0.006058	0.001151	-0.007095	0.003456	0.00345	-0.003118	0.000006	0.002336
0.063037	0.017389	-0.004056	-0.012543	0.005402	0.00176	-0.00717	0.003026	0.003791	-0.003041	-0.000223	0.002354
0.063258	0.018686	-0.002922	-0.012983	0.004695	0.002349	-0.0072	0.002581	0.004114	-0.002943	-0.000451	0.002358
0.063177	0.020001	-0.001777	-0.013332	0.003943	0.002915	-0.007185	0.002121	0.004417	-0.002824	-0.000677	0.002348
0.06278	0.021332	-0.000628	-0.013589	0.00315	0.003451	-0.007127	0.001651	0.004697	-0.002686	-0.000899	0.002324
0.062054	0.022677	0.000517	-0.01375	0.002324	0.003955	-0.007025	0.001173	0.004953	-0.002528	-0.001115	0.002286
0.060987	0.024035	0.001654	-0.013815	0.001472	0.004423	-0.00688	0.000689	0.005183	-0.002352	-0.001324	0.002234
0.05957	0.025401	0.002777	-0.01378	0.0006	0.00485	-0.006695	0.000203	0.005385	-0.002159	-0.001525	0.002169
0.057796	0.026774	0.00388	-0.013648	-0.000284	0.005234	-0.00647	-0.000284	0.005559	-0.001949	-0.001717	0.002091
0.05566	0.028147	0.004958	-0.013418	-0.001172	0.005571	-0.006208	-0.000768	0.005702	-0.001724	-0.001898	0.002
0.053159	0.029517	0.006008	-0.013092	-0.002057	0.005859	-0.005911	-0.001246	0.005814	-0.001485	-0.002066	0.001896
0.050294	0.030878	0.007025	-0.012672	-0.00293	0.006096	-0.005581	-0.001717	0.005894	-0.001233	-0.002222	0.001782
0.047067	0.032223	0.008007	-0.012161	-0.003784	0.00628	-0.00522	-0.002177	0.005942	-0.000971	-0.002363	0.001656
0.043483	0.033546	0.008951	-0.011564	-0.004611	0.006411	-0.004832	-0.002625	0.005956	-0.000699	-0.002488	0.00152
0.03955	0.034839	0.009856	-0.010885	-0.005404	0.006486	-0.004419	-0.003057	0.005936	-0.000419	-0.002598	0.001375
0.035279	0.036094	0.01072	-0.010129	-0.006155	0.006506	-0.003985	-0.003472	0.005883	-0.000134	-0.00269	0.001222
0.030682	0.037301	0.011544	-0.009301	-0.006857	0.00647	-0.003532	-0.003867	0.005796	0.000156	-0.002765	0.001061
0.025775	0.038451	0.012326	-0.008409	-0.007503	0.006381	-0.003065	-0.004242	0.005675	0.000448	-0.002821	0.000893
0.020577	0.039535	0.013068	-0.00746	-0.008087	0.006238	-0.002586	-0.004592	0.005521	0.000741	-0.002858	0.000721
0.015107	0.040542	0.013772	-0.00646	-0.008604	0.006044	-0.002098	-0.004918	0.005335	0.001032	-0.002876	0.000544
0.00939	0.04146	0.014439	-0.005417	-0.009047	0.0058	-0.001606	-0.005218	0.005117	0.00132	-0.002875	0.000363
0.00345	0.04228	0.015071	-0.00434	-0.009412	0.00551	-0.001113	-0.005489	0.004869	0.001602	-0.002855	0.000181
-0.002684	0.042988	0.015672	-0.003236	-0.009695	0.005175	-0.000623	-0.005731	0.004591	0.001878	-0.002814	-0.000002
-0.008985	0.043574	0.016244	-0.002115	-0.009893	0.0048	-0.000138	-0.005943	0.004285	0.002144	-0.002755	-0.000185
-0.01542	0.044026	0.01679	-0.000983	-0.010004	0.004389	0.000339	-0.006124	0.003953	0.002399	-0.002677	-0.000367
-0.021957	0.044333	0.017315	0.00015	-0.010025	0.003945	0.000802	-0.006272	0.003596	0.002642	-0.00258	-0.000546
-0.028562	0.044483	0.017823	0.001277	-0.009955	0.003473	0.001251	-0.006388	0.003216	0.00287	-0.002465	-0.000721
-0.035199	0.044465	0.018316	0.002389	-0.009795	0.002978	0.001681	-0.006471	0.002814	0.003081	-0.002333	-0.000892
-0.041834	0.044268	0.018798	0.003479	-0.009545	0.002464	0.00209	-0.00652	0.002394	0.003276	-0.002185	-0.001056
-0.048429	0.043883	0.019275	0.004541	-0.009207	0.001938	0.002475	-0.006537	0.001958	0.003451	-0.00202	-0.001214
-0.054947	0.043299	0.019747	0.005566	-0.008782	0.001404	0.002835	-0.006519	0.001507	0.003605	-0.001842	-0.001364
-0.061352	0.042509	0.02022	0.00655	-0.008274	0.000868	0.003166	-0.006469	0.001044	0.003738	-0.00165	-0.001505
-0.067606	0.041505	0.020695	0.007486	-0.007687	0.000335	0.003466	-0.006385	0.000572	0.003847	-0.001446	-0.001636
-0.073673	0.040279	0.021175	0.00837	-0.007026	-0.000189	0.003736	-0.00627	0.000093	0.003933	-0.001231	-0.001756
-0.079518	0.038826	0.021661	0.009198	-0.006296	-0.000698	0.003971	-0.006122	-0.00039	0.003994	-0.001006	-0.001865
-0.085107	0.037143	0.022155	0.009965	-0.005503	-0.001187	0.004173	-0.005944	-0.000874	0.004029	-0.000774	-0.001962
-0.090405	0.035225	0.022658	0.01067	-0.004653	-0.001651	0.004339	-0.005736	-0.001357	0.004039	-0.000536	-0.002046
-0.095381	0.033072	0.023168	0.011311	-0.003754	-0.002085	0.00447	-0.0055	-0.001836	0.004022	-0.000292	-0.002117
-0.100004	0.030683	0.023685	0.011886	-0.002814	-0.002483	0.004565	-0.005236	-0.002308	0.003979	-0.000046	-0.002174
-0.104248	0.028061	0.024207	0.012395	-0.00184	-0.002842	0.004625	-0.004946	-0.00277	0.003909	0.000201	-0.002217
-0.108086	0.025207	0.024731	0.012838	-0.000841	-0.003157	0.004649	-0.004632	-0.003219	0.003814	0.000448	-0.002246
-0.111494	0.022127	0.025254	0.013218	0.000174	-0.003425	0.004638	-0.004296	-0.003654	0.003692	0.000693	-0.00226
-0.114451	0.018828	0.025772	0.013535	0.001197	-0.003642	0.004594	-0.003938	-0.004071	0.003545	0.000935	-0.00226
-0.11694	0.015318	0.026279	0.013793	0.002219	-0.003805	0.004517	-0.003562	-0.004468	0.003373	0.00117	-0.002246
-0.118945	0.011606	0.026769	0.013995	0.00323	-0.003912	0.00441	-0.003168	-0.004843	0.003178	0.001398	-0.002216
-0.120453	0.007705	0.027236	0.014146	0.004223	-0.003962	0.004274	-0.00276	-0.005193	0.00296	0.001618	-0.002173
-0.121455	0.003629	0.027673	0.014249	0.005189	-0.003953	0.004111	-0.002339	-0.005515	0.00272	0.001827	-0.002116
-0.121945	-0.000609	0.02807	0.01431	0.00612	-0.003884	0.003924	-0.001908	-0.005809	0.002461	0.002024	-0.002046
-0.12192	-0.004991	0.028419	0.014334	0.007007	-0.003755	0.003714	-0.001468	-0.006072	0.002183	0.002207	-0.001962
-0.12138	-0.009498	0.028711	0.014327	0.007843	-0.003568	0.003486	-0.001023	-0.006302	0.001888	0.002376	-0.001866
-0.120328	-0.014113	0.028937	0.014295	0.008622	-0.003322	0.003241	-0.000575	-0.006497	0.001578	0.002528	-0.001759
-0.11877	-0.018812	0.029085	0.014244	0.009337	-0.003021	0.002982	-0.000126	-0.006657	0.001255	0.002664	-0.001641
-0.116716	-0.023575	0.029146	0.01418	0.009983	-0.002667	0.002714	0.000322	-0.006779	0.00092	0.002781	-0.001512
-0.114177	-0.028379	0.029109	0.01411	0.010556	-0.002262	0.002439	0.000766	-0.006864	0.000577	0.002878	-0.001375
-0.11117	-0.033199	0.028964	0.014039	0.01105	-0.00181	0.00216	0.001204	-0.00691	0.000227	0.002956	-0.001229
-0.107712	-0.038011	0.0287	0.013973	0.011463	-0.001315	0.001881	0.001633	-0.006916	-0.000127	0.003014	-0.001076
-0.103823	-0.042788	0.028308	0.013918	0.011793	-0.000781	0.001605	0.002051	-0.006882	-0.000483	0.00305	-0.000917
-0.099526	-0.047506	0.027778	0.013878	0.012039	-0.000215	0.001335	0.002456	-0.006809	-0.000839	0.003065	-0.000753
-0.094847	-0.052139	0.0271	0.013859	0.012199	0.000379	0.001075	0.002845	-0.006695	-0.001193	0.003058	-0.000585
-0.089811	-0.05666	0.026266	0.013863	0.012275	0.000996	0.000828	0.003217	-0.006542	-0.001541	0.00303	-0.000414
-0.084448	-0.061043	0.025269	0.013894	0.012268	0.001628	0.000597	0.00357	-0.00635	-0.001882	0.00298	-0.000242
-0.078789	-0.065262	0.024102	0.013955	0.01218	0.002269	0.000384	0.003902	-0.00612	-0.002213	0.002909	-0.000069
-0.072864	-0.069294	0.022758	0.014047	0.012014	0.002913	0.000193	0.00421	-0.005853	-0.002532	0.002817	0.000102
-0.066706	-0.073112	0.021234	0.014171	0.011776	0.003554	0.000025	0.004495	-0.00555	-0.002836	0.002705	0.000272
-0.060349	-0.076694	0.019527	0.014328	0.011469	0.004184	-0.000117	0.004753	-0.005213	-0.003124	0.002574	0.000438
